SUBJ ID;EXPERIMENT;Baseline;EV;EUT;SEM;SEU;PT-Edit1;PT-Edit2;CPT-TK;CPT-LBW;CPT-Prelec;Dual-1;Dual-2;Regret-Bell;Regret-LS;Salience;Aspiration;Below-mean Semivariance;Certainty Equivalence;CoefVar;DFT;Distracted DFT;Disappointment-Bell;Disappointment-LS1;Disappointment-LS2;Disappointment-DC1;Disappointment-DC2;Dual System-M;Dual System-LOB;Mean Alpha-target;Mean Below-target;Mean StdDev;Mean Target Semivariance;Mean Variance;Noisy Retrieval;Subjective Expected Pleasure;Odds-based SWU;UWS;Variance Skewness;Venture;RAM;TAX;Heuristic BTA;Heuristic CC;Heuristic EP;Heuristic RELM;Heuristic LL;Heuristic LEPE;Heuristic LPE;Heuristic Minimax;Heuristic Minimax Regret;Heuristic ML;Heuristic MPW;Heuristic Priority;Heuristic Similarity-Leland
40;Erev17app;79.01877858;62.82485536;66.85975426;58.4395393;63.67587504;66.9533236;66.19259458;65.92400656;73.72340565;73.99498711;70.07398313;75.86836093;72.05903512;72.39109416;74.48022892;73.4502487;62.70182315;68.75243071;77.89725837;75.40308105;72.40927761;66.02497838;62.5769025;63.72678378;70.25727652;81.64005792;62.22069178;68.52724701;68.0137066;67.16931493;66.10783668;69.95096051;65.77302249;64.48419574;74.29532182;59.63282377;65.60010524;69.81607375;77.67516861;67.45088162;62.98218353;69.4962847;77.00237242;71.55371644;61.27416254;82.9848878;82.89811225;82.62266915;80.26748108;71.55371644;83.06182985;83.06182985;79.5244283;86.43400561
41;Erev17app;79.01877858;83.06182985;85.69372357;87.0812993;93.7798261;97.3688753;98.57232212;97.68288131;103.8439298;102.1408168;82.93945465;82.65081166;99.23403492;98.4153859;94.30119938;96.10641917;86.61588022;83.06182985;98.14980396;85.72058776;89.16558987;86.14543774;91.14793239;92.93166278;96.93250035;100.9540802;90.46593148;93.71469789;91.94011994;88.0505636;86.18699066;87.94039436;85.67413216;89.67164662;112.9949534;89.73677484;86.94963955;89.71738544;104.55169;90.12997456;93.7798261;82.95651804;81.85984269;82.9848878;82.90658828;83.06182985;83.06182985;82.90386214;82.36797773;82.9848878;83.06182985;82.86168144;82.41773707;99.15401358
42;Erev17app;79.01877858;72.94348995;76.98654122;75.08504875;83.17115129;81.45850347;78.94677748;79.8028117;87.65115499;83.14722594;77.26346297;79.91985658;87.01491446;91.0561189;88.50825321;80.40199833;75.10744868;74.83872082;88.02484726;85.36936594;89.41241721;76.74594628;79.16567431;83.20835808;81.94243262;85.42274935;79.23550841;83.41079901;76.40970591;79.69506032;76.61675686;80.52180119;76.37743754;79.36774774;93.07654811;79.12810002;74.32015846;80.4204888;87.891532;81.60094904;82.05592013;77.7804127;82.63178867;80.26748108;71.35989938;82.9848878;83.04364703;82.62266915;83.06182985;80.26748108;83.06182985;83.06182985;82.99038609;94.56764897
43;Erev17app;79.01877858;81.47924164;57.90281994;85.19901421;61.98982517;57.64364893;62.21500942;52.98275899;61.20325181;61.22080873;62.52046522;61.16610332;95.94586468;72.29671104;64.15020034;67.17835146;60.42066775;83.06182985;94.11691183;78.8779428;71.33287329;64.54093558;89.15814458;63.2422451;74.92249169;65.20625987;63.20124088;62.72947215;70.2122896;68.89070115;63.02548834;70.83510095;68.89380555;58.68642088;81.8629274;58.71017124;82.52944891;72.93685682;54.05423528;47.63663719;54.73353844;82.63999619;77.00237242;81.82615896;78.84854871;76.7002518;83.06182985;83.06182985;55.62411735;81.82615896;81.66342574;81.9685065;57.98202465;60.06782119
44;Erev17app;79.01877858;77.01527088;69.80195944;80.37033947;74.50648505;77.43247822;71.57661594;71.85782943;79.94221051;72.74122425;71.75227549;74.12419016;92.50246461;77.30865824;73.36581752;76.55352714;71.27095197;78.98798388;90.60524058;84.92130236;88.68123304;76.26521551;84.3872343;74.57870104;72.6584397;55.86302694;71.29403725;75.40124569;71.06298574;73.78720456;75.37073664;71.3932065;72.97840627;71.35819442;73.47086426;70.46343378;80.04785788;77.02145754;79.1182309;74.24004243;74.50648505;80.39900318;74.39998207;81.82615896;76.00480661;83.06182985;83.06182985;82.62266915;76.7002518;81.82615896;82.2769868;81.9685065;80.47035137;86.18045489
45;Erev17app;79.01877858;71.8790454;64.84320104;75.92209666;69.62054148;75.85498965;78.58556436;75.83475487;79.2422073;80.04312783;63.67528022;66.27818322;83.26543142;68.38412518;73.55450569;66.17735362;70.5413307;82.90061112;86.9670195;56.41798562;60.74664421;66.80139981;79.84618188;64.88296683;73.28634283;67.63159191;74.67781585;72.90941249;65.61754873;70.38599887;66.80179698;76.06561312;70.59229788;68.86636123;87.95026599;68.77775976;67.63629289;74.63534915;81.3377773;71.27985758;71.5057382;82.63999619;80.68324334;81.82615896;63.06372188;79.24568954;83.06182985;83.06182985;69.45737811;81.82615896;74.06911537;76.47739577;70.51431949;71.79632243
46;Erev17app;79.01877858;77.83971136;71.71310424;81.88276263;79.79920678;83.84225805;86.41495964;83.71503091;91.43944361;91.53436585;74.74547356;75.75099269;87.77677026;83.64401935;81.76326908;79.12888492;79.99351831;82.95645677;90.91100591;68.74666357;72.72433335;78.06110526;85.52043466;76.13125373;88.69239458;82.686496;76.25425168;79.63058766;74.30768916;76.98986892;77.5302725;78.72471679;79.1061213;75.58753639;99.63454612;75.75615551;76.01699747;83.14917256;91.0359174;79.72861868;79.79920678;83.06182985;79.07697099;82.75383338;71.97394621;80.26748108;83.06182985;83.06182985;69.45737811;82.75383338;74.06911537;74.78242661;77.17212825;75.1431695
47;Erev17app;79.01877858;69.96578576;74.00883703;68.21121654;76.28888957;79.06151816;79.06296048;78.69798433;84.65092834;80.90355902;79.45596865;81.86777584;80.3550032;86.07145591;81.1524912;75.34580037;73.61642053;62.95000976;85.05375987;85.10403123;88.87639513;73.70862479;72.87780948;76.92086075;61.64639328;65.68944455;71.50321273;75.546264;71.31274402;78.03547049;74.00883703;78.0518883;74.00883703;71.50321273;59.49468163;72.2458383;74.89131519;78.04537314;87.2218912;82.20421361;76.28888957;76.1103055;80.68324334;80.26748108;73.12595143;83.06182985;82.60665622;77.91367932;83.06182985;80.26748108;83.06182985;83.06182985;83.06182985;94.42137094
48;Erev17app;79.01877858;72.94824227;64.91774526;76.97274799;72.26167593;75.05606887;77.67705144;75.51063522;79.67033003;77.6918329;68.85704175;71.38382452;86.94591852;80.10551892;72.65262147;69.32940637;69.98176968;81.25729123;87.64710412;81.23588998;78.18898871;71.52329461;81.01970695;72.57145143;78.58868145;75.10484369;70.81010877;67.60201068;77.33947265;74.7435302;72.49599331;73.48741517;69.66937523;63.55895941;90.89422371;68.21862466;75.97527668;73.7124265;78.61034867;76.44353449;72.26167593;77.7804127;79.07697099;79.24568954;71.93222541;82.36797773;83.06182985;82.62266915;81.12672074;79.24568954;81.66342574;81.9685065;80.47035137;78.9675105
49;Erev17app;79.01877858;70.06563072;72.81918381;68.01585846;67.96660253;72.13752056;72.48508459;68.80784867;73.69552743;73.78357155;69.06850712;73.85770258;83.63096236;81.64092145;80.41457492;81.39477474;70.73497021;75.00189808;98.95915273;72.4296729;60.30473788;71.14418668;73.25453635;71.97489837;74.73638139;78.74315242;63.85379607;67.91767523;77.4037442;74.73764649;71.71478885;77.26141612;72.95011656;63.87462396;84.68907955;64.76194871;68.61302214;76.99316783;79.11375135;66.19587091;68.45601321;71.98599174;77.00237242;73.45443824;64.1275614;82.36797773;83.06182985;83.04428509;76.7002518;73.45443824;82.97484591;83.06182985;77.17212825;79.01462571
50;Erev17app;79.01877858;80.93583212;84.74050677;84.96088469;92.73062952;92.00259471;93.44151337;92.95569415;101.0274399;100.9455571;79.10396596;79.85831341;97.1078026;96.97164203;92.65380917;95.44340173;82.3074869;82.44802494;81.7432529;85.72058776;89.76363903;83.22550158;88.81490542;92.66475974;87.104174;90.88818411;88.60129372;92.82660931;76.44744342;85.2987903;82.48456268;83.47306221;82.41147242;88.78355804;106.6903988;88.68757825;85.10982412;86.45452369;95.17957236;86.86132745;89.8092231;83.06182985;83.06182985;83.06182985;82.88177798;82.75383338;83.06182985;83.06182985;81.82615896;83.06182985;83.06182985;83.06182985;82.41773707;92.31619755
51;Erev17app;79.01877858;63.82622475;63.5870659;65.9302626;66.33821747;56.71990204;56.5367618;57.43138723;65.20903124;64.91408603;58.67352608;65.71839376;76.62705796;73.66433277;69.31961773;70.24754201;58.0729023;76.96075418;63.71966962;71.2500217;71.42285198;60.39927842;69.8860922;65.80611149;71.07106764;70.1532166;55.95666367;70.29921088;65.89669104;64.35407797;59.85346618;64.75606252;61.32487132;66.25615961;71.67018879;62.2951662;65.24127466;65.36792258;68.58076384;61.20400782;64.59166629;79.20671773;67.15832072;71.55371644;61.22182915;83.06182985;83.06182985;83.04428509;67.15575388;71.55371644;79.89488588;81.9685065;68.41088183;71.79632243
52;Erev17app;79.01877858;59.104361;60.99837122;62.28355918;66.65404172;70.10202682;71.73485617;69.9263535;76.45964437;77.20064231;61.60546745;68.16900333;71.18054461;68.15697623;61.70488101;69.76452516;56.96078146;78.22303386;73.36218944;67.70806118;70.18822132;58.14621641;64.49632496;58.55727525;61.26969078;64.40046244;64.80463241;69.08447376;59.04184499;58.07561261;58.5696578;64.38229677;59.76605391;65.04142249;77.49572323;62.90265044;56.1467359;63.80910518;77.0540068;68.70754895;66.09592674;77.7804127;77.00237242;78.05797085;51.11558221;82.75383338;82.89811225;83.06182985;76.7002518;78.05797085;79.89488588;81.24963363;75.75880357;70.74068787
53;Erev17app;79.01877858;65.52430909;68.82118366;69.40189329;76.39108166;78.27548834;78.61544071;79.69288066;86.21497183;83.24121353;76.90203066;79.74747493;77.5208811;77.26143029;78.05802642;69.69427609;69.38673994;76.97928748;94.42579275;69.43560443;73.4786557;69.5670668;73.38548001;75.43387181;76.59863569;79.84145516;71.83969295;76.9072862;71.39801543;73.1508117;69.56736036;72.95707809;69.5029864;72.86423493;90.15997054;72.34803039;64.1943069;73.54603767;87.22539548;84.9611314;76.39108166;80.39900318;79.07697099;80.26748108;59.96537374;82.9848878;83.04364703;81.63481289;82.75383338;80.26748108;79.89488588;81.24963363;82.77587211;78.03211165
54;Erev17app;79.01877858;72.91017376;74.93895155;73.38620106;74.73100903;67.59279127;67.53256808;71.41029791;70.98778422;62.62462283;71.57067987;75.17187161;86.72743777;85.46220942;69.89382769;81.48429046;69.74274508;71.33062711;87.92730904;82.17138514;79.84460885;74.20025092;78.3285114;77.58498781;81.46926194;74.3077469;68.44451087;70.26289058;78.73709985;77.60528188;74.80620149;76.41048365;72.27651639;66.21983931;67.85796291;70.68795776;76.55454852;76.31956765;72.12298222;72.23098907;74.73100903;76.1103055;77.00237242;75.16766713;73.05544467;83.06182985;83.06182985;81.63481289;81.82615896;75.16766713;83.06182985;83.06182985;81.91505336;86.18045489
55;Erev17app;79.01877858;75.83989251;71.77022601;79.88294378;75.87425131;74.11597977;77.02742249;76.07099544;81.55286596;78.61692431;61.61463503;60.85249684;91.61298739;87.81690512;80.43135711;76.45477605;67.99605846;83.06182985;76.58043523;85.72058776;89.76363903;64.16910073;80.45636821;76.89792516;75.80621576;79.61710445;77.29656175;79.85632854;69.42879904;65.44357081;61.96368961;69.20632319;65.29690351;75.81327728;91.97842083;75.81327728;82.56089875;69.33995478;72.5024784;69.70073757;64.42035226;83.06182985;81.85984269;82.36797773;81.58093093;80.26748108;82.16849983;83.06182985;69.45737811;82.36797773;77.37858501;81.9685065;60.91541491;80.89449018
56;Erev17app;79.01877858;77.56790843;81.6109597;57.07842392;65.16452646;83.99085364;83.99085364;81.23348771;66.93800572;51.21065935;83.02548697;83.06182985;67.1990492;71.244802;86.60923335;80.97565833;81.6109597;50.21089407;106.4693921;81.01624497;84.01591958;77.82285902;62.81614891;66.85920018;89.61923305;93.66228432;63.9840551;68.02710637;76.93260706;85.65401096;81.6109597;85.65401096;81.6109597;63.9840551;67.29626083;61.12147519;76.96210149;82.38573496;83.00836026;78.45511027;65.16452646;66.6892435;77.00237242;58.89061746;72.91905022;83.06182985;82.89811225;69.74514183;83.06182985;58.89061746;83.06182985;83.06182985;83.06182985;92.26875935
57;Erev17app;79.01877858;76.30332383;80.20654731;80.3463751;88.03963997;91.57091125;91.78315009;90.99426123;94.83503983;94.1933837;82.52506731;82.84740057;84.68153698;92.25205996;88.32823093;84.67068014;80.3463751;82.71309932;104.5874712;84.3930323;88.43608493;79.85503947;79.57271915;83.61577042;77.78851703;81.69319899;84.38942637;88.29264985;81.9495322;84.30745905;80.3463751;84.35506218;80.3463751;84.24959858;93.9607221;84.24959858;76.97404832;84.33166069;99.67405265;90.61116985;88.29264985;81.3649523;83.06182985;83.06182985;73.20174796;83.06182985;82.60665622;82.62266915;83.06182985;83.06182985;79.89488588;79.25221043;83.06182985;95.41789461
58;Erev17app;79.01877858;77.479326;81.52237727;49.83581069;55.45916324;72.98031999;72.98031965;63.78138948;65.24776556;64.50797799;79.6159106;81.92148298;76.1439026;73.73255561;68.24686187;83.08584066;80.6884946;62.46977731;106.3808097;82.92689856;66.95122436;81.50995188;59.9391225;61.41231072;81.3114431;91.45322458;52.12084972;55.56256758;77.7317845;85.14650761;81.52237727;85.56542853;81.52237727;51.51951631;68.75396083;51.41611197;80.17362528;85.42646324;64.37633284;59.39912143;55.45691796;59.97531409;74.39998207;55.62411735;76.13057401;83.06182985;82.16849983;80.07066355;81.82615896;55.62411735;83.06182985;83.06182985;81.266502;91.98203363
59;Erev17app;79.01877858;74.36030593;73.44514198;78.40335719;80.21039367;85.02158345;87.78070526;85.26084807;89.17043213;89.77860618;67.44131671;68.98008734;86.83234789;86.7057322;80.56302204;67.1298115;70.81141955;82.27218187;75.49034354;78.46982761;66.2212219;70.52304023;82.28681782;69.59151911;73.73421544;77.68361122;81.90300126;81.20650757;63.26424003;70.99073769;72.83585853;75.85783363;71.11315424;77.16345631;80.18407981;77.48264523;73.29380056;75.15620551;86.07209957;75.52741925;81.52569649;83.06182985;77.00237242;81.82615896;70.80061933;83.06182985;83.06182985;83.06182985;75.16766713;81.82615896;77.37858501;80.34550141;75.75880357;83.14156421
60;Erev17app;79.01877858;72.29024476;76.33329603;57.91359767;65.91807681;76.7209387;76.71499846;74.40425501;73.9217555;51.24896141;80.79244909;82.70300019;77.50306235;81.52041896;83.80923113;82.48915632;76.26367577;50.94010488;101.1917284;81.19018847;71.91088986;75.44775698;66.57240525;70.61251831;86.19789667;90.45508556;60.44380052;64.51484603;78.44610506;80.35197101;76.33329603;80.37634729;76.33329603;60.47179476;73.22572775;61.87502554;75.75190384;79.87919259;80.94318618;72.19594337;65.91807681;63.53098086;61.99029971;55.62411735;71.70885257;83.06182985;82.89811225;67.59408062;82.75383338;55.62411735;83.06182985;83.06182985;82.77587211;90.68061197
61;Pachur17;145.5609079;149.4449711;149.1246337;154.0983354;148.2600977;113.8537745;117.1782759;114.8317711;118.342125;102.5494545;137.2905528;122.9539481;159.6821856;160.212038;137.5092137;109.3899778;103.7651627;149.9838979;141.1249629;120.063088;124.0633813;100.8222221;158.7504352;153.9215071;105.8773931;110.5313534;150.8166388;152.9732823;94.95449017;91.19179832;94.91813692;101.8934992;104.6515223;148.319322;120.3636375;147.213135;139.5743866;109.3054826;126.1241336;106.0638392;115.0324475;149.9713578;141.5224544;149.5988753;134.9204263;150.2148683;150.2148683;150.2148683;119.4407005;149.5988753;148.7417864;145.5341986;109.7384693;146.6842947
62;Pachur17;145.5609079;144.8161522;132.0435723;148.6032816;134.4728586;141.7416362;145.2262168;134.111441;143.3408636;142.3915916;143.7026395;144.7241825;160.5718108;146.937631;143.9247753;143.1654764;145.6171146;144.290746;237.296547;133.062287;136.7766925;148.5171059;150.7260588;133.8477653;155.8025932;147.4544646;145.857547;134.0809862;146.1779066;149.0276022;147.8494988;150.5202938;146.5185012;129.4270258;166.8044075;129.8188983;139.6575169;151.1724615;149.0547308;147.3581852;134.4728586;146.8946353;149.0702462;149.8685221;135.0035565;149.049443;148.0646623;148.601207;150.1748656;149.8685221;148.2080094;147.1563156;149.7478553;146.6362296
63;Pachur17;145.5609079;135.3236817;111.9310684;136.7593122;103.5764076;108.4937682;121.8171849;107.2980589;116.1926422;117.2411151;118.8715718;125.6112981;147.2124881;119.7827869;107.9023493;120.1520946;106.8608991;134.7343769;215.774148;120.6828514;120.3701224;126.5064287;136.2684242;99.20163191;122.3660306;121.8608428;133.3067839;109.8971993;118.1101398;123.8245426;125.8137154;116.5770739;109.4755679;105.2432389;134.1204208;98.92244723;108.8706945;114.1295282;124.0150841;117.1219058;103.5752456;137.5556796;144.8706573;143.6454082;108.0499649;150.2148683;145.9864104;145.1356897;149.854652;143.6454082;148.7417864;148.9383226;148.601207;131.9815786
64;Pachur17;145.5609079;149.1470977;124.5158285;153.801058;128.8857309;122.1306787;123.7245537;117.4166285;126.6466377;126.8000358;142.5327992;138.8169675;158.1291769;142.0532843;120.5547045;118.2871435;113.3840393;149.9495697;183.8693869;131.5290752;132.6703556;137.7811079;150.5572116;124.3874381;119.0922096;119.297398;154.7118587;131.4875878;113.7951378;126.8432393;134.8205608;133.98832;115.9767495;126.8336274;131.1608424;125.9862846;128.382304;120.6307098;109.0494471;115.1441693;127.7302777;148.8825285;150.0053958;150.2148683;123.6571002;142.2300559;150.2148683;150.2148683;148.2484149;150.2148683;147.5908927;147.1563156;146.7577602;128.3054849
65;Pachur17;145.5609079;149.262988;154.7734378;152.4683743;156.9752906;157.1295038;158.9609263;156.8981634;160.0374985;153.5742396;149.9892287;150.1755398;153.3605667;164.9909536;151.0403377;161.2766849;153.9169483;148.7512079;155.3399111;141.824269;144.5300251;153.0556852;156.5642371;161.4634057;142.8914534;162.000809;157.2174549;161.915181;156.9751249;158.5709087;153.9169483;158.5709087;153.9169483;157.2174549;160.6746959;157.1223346;147.1231099;153.5407507;163.0259695;151.6657852;154.5430251;148.8825285;148.317147;145.5256767;142.4691495;150.2148683;148.601207;149.7478553;149.5741838;145.5256767;150.2148683;149.698611;147.4503347;162.8130664
66;Pachur17;145.5609079;146.4590916;123.4123431;151.0423284;126.0951608;104.7384197;109.1449408;103.3608449;108.8782325;109.640268;133.7512398;128.7887292;157.3323096;140.3957869;106.2211011;124.3990973;111.4244427;147.9051894;167.0920261;130.401711;126.6146879;131.3411933;151.2552208;125.6994172;127.6372888;111.0373935;148.4973458;128.3097714;113.1170296;123.4850126;127.2404943;111.592239;115.3962932;123.6558111;132.4185868;122.0006898;132.1384777;120.0502536;122.0944891;105.5637641;124.6610043;149.5371209;149.0702462;150.2148683;127.4845174;147.2207093;150.2148683;150.2148683;148.2484149;150.2148683;149.8472915;147.8365067;149.0603701;144.0250866
67;Pachur17;145.5609079;134.2267394;112.4443356;136.8878885;114.7557348;118.1596378;121.3493936;117.6130159;124.4619049;123.751546;114.3528835;120.8256265;140.4946499;118.3990218;114.2730767;119.6928436;99.19205609;134.8782614;216.8068038;124.5760935;125.0795279;121.0918477;135.81756;110.4606383;114.6220705;118.0314203;132.4788409;110.6310529;110.8891861;118.144484;121.4235416;107.3095937;100.7278742;105.9770926;130.5858755;110.1017745;106.6704172;105.3818345;115.4830321;116.5771886;111.7083045;142.1030098;141.5224544;144.6261707;100.381236;150.2148683;143.1933995;142.1002747;150.0548256;144.6261707;139.5718026;141.2193506;149.7478553;143.7147988
68;Pachur17;145.5609079;148.4397875;150.0791248;152.9039359;145.1478913;124.7155425;126.3071184;129.541065;129.0588925;92.27430445;136.2110692;127.4095496;163.1837417;166.8068872;142.0718795;111.1418475;130.2024293;148.4502814;138.6642665;139.3606683;132.4623792;122.4959409;157.3724429;145.1562443;132.4893125;136.3136059;142.754468;147.6728893;107.7517212;113.8850728;119.6020955;127.1953425;130.4483648;143.018929;137.1154343;140.493931;140.2502665;135.1023251;134.8478287;108.1303124;116.7270308;143.9551865;137.2462198;145.5256767;135.5963062;150.2148683;150.2053443;150.2148683;124.0524611;145.5256767;150.2148683;149.3609567;122.1918532;149.1162207
